voltage,current,currentDev
-700.0,-1.128964e-07,5.223472e-10
-705.0,-1.146259e-07,6.299953e-10
-710.0,-1.158348e-07,6.121254e-10
-715.0,-1.171903e-07,2.727621e-10
-720.0,-1.187067e-07,6.185337e-10
-725.0,-1.191804e-07,4.967432e-09
-730.0,-1.216576e-07,1.819472e-09
-735.0,-1.23297e-07,1.702856e-09
-740.0,-1.248796e-07,6.366806e-10
-745.0,-1.261458e-07,8.138137e-10
-750.0,-1.27432e-07,7.576816e-10
-755.0,-1.28034e-07,3.80452e-09
-760.0,-1.317353e-07,4.401514e-09
-765.0,-1.320855e-07,2.171547e-09
-770.0,-1.33116e-07,1.274117e-09
-775.0,-1.353091e-07,1.577243e-09
-780.0,-1.36253e-07,5.257342e-10
-785.0,-1.375427e-07,9.998425e-10
-790.0,-1.39867e-07,3.333325e-09
-795.0,-1.406237e-07,1.454274e-09
-800.0,-1.424261e-07,4.613041e-10
