voltage,current,currentDev
-340.0,-2.774535e-08,4.935657e-10
-345.0,-2.793636e-08,5.278206e-10
-350.0,-2.835565e-08,5.086681e-10
-355.0,-2.810921e-08,9.837721e-10
-360.0,-2.813459e-08,6.536317e-10
-365.0,-2.872962e-08,9.832212e-10
-370.0,-2.850287e-08,6.113226e-10
-375.0,-2.954781e-08,1.842119e-09
-380.0,-2.881382e-08,5.769402e-10
-385.0,-2.904834e-08,8.842289e-10
-390.0,-2.986275e-08,1.6748e-09
-395.0,-2.968747e-08,4.209365e-10
-400.0,-2.966628e-08,4.918838e-10
-405.0,-2.977525e-08,3.101746e-10
-410.0,-3.007932e-08,3.482505e-10
-415.0,-3.022222e-08,3.806153e-10
-420.0,-3.041552e-08,4.144968e-10
-425.0,-3.057635e-08,4.326825e-10
-430.0,-3.112704e-08,8.757747e-10
-435.0,-3.080035e-08,8.129524e-10
-440.0,-3.111133e-08,3.204449e-10
-445.0,-3.143975e-08,4.020621e-10
-450.0,-3.163634e-08,2.336632e-10
-455.0,-3.169081e-08,2.449262e-10
-460.0,-3.212974e-08,3.373816e-10
-465.0,-3.221475e-08,2.877207e-10
-470.0,-3.240979e-08,3.071473e-10
-475.0,-3.260628e-08,3.79544e-10
-480.0,-3.286517e-08,3.172998e-10
-485.0,-3.302111e-08,3.493723e-10
-490.0,-3.342042e-08,2.709077e-10
-495.0,-3.359929e-08,3.573684e-10
-500.0,-3.386092e-08,3.061651e-10
-505.0,-3.423334e-08,4.115592e-10
-510.0,-3.443051e-08,3.101417e-10
-515.0,-3.459969e-08,3.36833e-10
-520.0,-3.493263e-08,5.699132e-10
-525.0,-3.523963e-08,3.884627e-10
-530.0,-3.547847e-08,3.847954e-10
-535.0,-3.555023e-08,5.859853e-10
-540.0,-3.597384e-08,3.804133e-10
-545.0,-3.638964e-08,9.486427e-10
-550.0,-3.644238e-08,3.166258e-10
-555.0,-3.674255e-08,3.983119e-10
-560.0,-3.691515e-08,4.640013e-10
-565.0,-3.730918e-08,4.523195e-10
-570.0,-3.740314e-08,4.688479e-10
-575.0,-3.814099e-08,1.594586e-09
-580.0,-3.80835e-08,6.912361e-10
-585.0,-3.856786e-08,2.732749e-10
-590.0,-3.921493e-08,5.073451e-10
-595.0,-3.921889e-08,3.614143e-10
-600.0,-3.920448e-08,9.390195e-10
-605.0,-3.996328e-08,6.816441e-10
-610.0,-4.016031e-08,4.825638e-10
-615.0,-4.034958e-08,3.396689e-10
-620.0,-4.087934e-08,4.991864e-10
-625.0,-4.084609e-08,6.352309e-10
-630.0,-4.15228e-08,6.778736e-10
-635.0,-4.189458e-08,4.179568e-10
-640.0,-4.233094e-08,3.963861e-10
-645.0,-4.259505e-08,6.279012e-10
-650.0,-4.278371e-08,9.721909e-10
-655.0,-4.27518e-08,8.354669e-10
-660.0,-4.328687e-08,2.063858e-09
-665.0,-4.379812e-08,5.882072e-10
-670.0,-4.443478e-08,1.369388e-09
-675.0,-4.463121e-08,9.384813e-10
-680.0,-4.484252e-08,8.931971e-10
-685.0,-4.539423e-08,9.540991e-10
-690.0,-4.584721e-08,1.261942e-09
-695.0,-4.600474e-08,4.634473e-10
-700.0,-4.62658e-08,4.065253e-10
-705.0,-4.685727e-08,3.113046e-10
-710.0,-4.709868e-08,1.046855e-09
-715.0,-4.78145e-08,6.327365e-10
-720.0,-4.814725e-08,6.549576e-10
-725.0,-4.811687e-08,1.50009e-09
-730.0,-4.889037e-08,4.393221e-10
-735.0,-4.91575e-08,3.954956e-10
-740.0,-4.94968e-08,5.327071e-10
-745.0,-4.989907e-08,7.145475e-10
-750.0,-5.06576e-08,5.530016e-10
-755.0,-5.087271e-08,3.897341e-10
-760.0,-5.112939e-08,9.798659e-10
-765.0,-5.128006e-08,6.617862e-10
-770.0,-5.201062e-08,8.20216e-10
-775.0,-5.263335e-08,3.866245e-10
-780.0,-5.326024e-08,3.427097e-10
-785.0,-5.326356e-08,6.138696e-10
-790.0,-5.426914e-08,8.195737e-10
-795.0,-5.405915e-08,6.171764e-10
-800.0,-5.473444e-08,4.94622e-10
