voltage,current,currentDev
-650.0,-5.096222e-08,3.490092e-10
-655.0,-5.192172e-08,1.883483e-09
-660.0,-5.185451e-08,9.099962e-10
-665.0,-5.250144e-08,3.675098e-10
-670.0,-5.293546e-08,5.264095e-10
-675.0,-5.353555e-08,5.997903e-10
-680.0,-5.375325e-08,2.05979e-09
-685.0,-5.532128e-08,8.513502e-10
-690.0,-5.495606e-08,7.261298e-10
-695.0,-5.556281e-08,5.539844e-10
-700.0,-5.600414e-08,8.184871e-10
-705.0,-5.629287e-08,1.187165e-09
-710.0,-5.713705e-08,7.120709e-10
-715.0,-5.744544e-08,6.38939e-10
-720.0,-5.796986e-08,5.736931e-10
-725.0,-5.881521e-08,6.734396e-10
-730.0,-5.924103e-08,3.622657e-10
-735.0,-5.977882e-08,6.656221e-10
-740.0,-5.994996e-08,1.560003e-09
-745.0,-6.056221e-08,7.785761e-10
-750.0,-6.250674e-08,3.158644e-09
-755.0,-6.184514e-08,5.49538e-10
-760.0,-6.242959e-08,1.264874e-09
-765.0,-6.317346e-08,4.709178e-10
-770.0,-6.353484e-08,3.743586e-10
-775.0,-6.43866e-08,7.65395e-10
-780.0,-6.460578e-08,9.199717e-10
-785.0,-6.566849e-08,7.141586e-10
-790.0,-6.600707e-08,3.999389e-10
-795.0,-6.639972e-08,9.664664e-10
-800.0,-6.721657e-08,3.69366e-10
