voltage,current,currentDev
-685.0,-3.725576e-08,4.782465e-10
-690.0,-3.771486e-08,4.538761e-10
-695.0,-3.800329e-08,4.819165e-10
-700.0,-3.85147e-08,4.381356e-10
-705.0,-3.877931e-08,6.512535e-10
-710.0,-3.927788e-08,5.30478e-10
-715.0,-3.956257e-08,4.127864e-10
-720.0,-4.031218e-08,7.390363e-10
-725.0,-4.037457e-08,4.95782e-10
-730.0,-4.081036e-08,8.689612e-10
-735.0,-4.129777e-08,4.184278e-10
-740.0,-4.168114e-08,5.944266e-10
-745.0,-4.192886e-08,4.681192e-10
-750.0,-4.253672e-08,1.152542e-09
-755.0,-4.293582e-08,5.60277e-10
-760.0,-4.335172e-08,5.852582e-10
-765.0,-4.359116e-08,7.116756e-10
-770.0,-4.412924e-08,3.158793e-10
-775.0,-4.470206e-08,7.962089e-10
-780.0,-4.493545e-08,9.593969e-10
-785.0,-4.538839e-08,5.162602e-10
-790.0,-4.589968e-08,5.801467e-10
-795.0,-4.629619e-08,4.378298e-10
-800.0,-4.657771e-08,5.737104e-10
-805.0,-4.720409e-08,5.268157e-10
-810.0,-4.758287e-08,3.951965e-10
-815.0,-4.824173e-08,3.242312e-10
-820.0,-4.870091e-08,2.751856e-10
-825.0,-4.904967e-08,6.639118e-10
-830.0,-4.95554e-08,6.404399e-10
-835.0,-5.000421e-08,3.583309e-10
-840.0,-5.052971e-08,5.186723e-10
-845.0,-5.101241e-08,5.487263e-10
-850.0,-5.163307e-08,4.256889e-10
-855.0,-5.196762e-08,4.19548e-10
-860.0,-5.253554e-08,6.119937e-10
-865.0,-5.259713e-08,1.016801e-09
-870.0,-5.321071e-08,9.437371e-10
-875.0,-5.378209e-08,4.629163e-10
-880.0,-5.451516e-08,8.610168e-10
-885.0,-5.444994e-08,9.322294e-09
-890.0,-5.558918e-08,7.239907e-10
-895.0,-5.631525e-08,5.006858e-10
-900.0,-5.686729e-08,6.641587e-10
-905.0,-5.708625e-08,8.184736e-10
-910.0,-5.738967e-08,8.195175e-10
-915.0,-5.78821e-08,5.257222e-10
-920.0,-5.880963e-08,5.875481e-10
-925.0,-5.974093e-08,6.622041e-10
-930.0,-5.99015e-08,4.823081e-10
-935.0,-6.046042e-08,7.608209e-10
-940.0,-6.096719e-08,5.627836e-10
-945.0,-6.16371e-08,5.432026e-10
-950.0,-6.187529e-08,7.991954e-10
-955.0,-6.28393e-08,4.784007e-10
-960.0,-6.342463e-08,6.233644e-10
-965.0,-6.368996e-08,1.267169e-09
-970.0,-6.432219e-08,1.181341e-09
-975.0,-6.494276e-08,6.288237e-10
-980.0,-6.572713e-08,6.180031e-10
-985.0,-6.619813e-08,6.955242e-10
-990.0,-6.662511e-08,8.443791e-10
-995.0,-6.740775e-08,8.714506e-10
-1000.0,-6.792963e-08,9.99554e-10
