voltage,current,currentDev
-900.0,-6.412282e-08,4.527475e-09
-905.0,-6.612896e-08,2.667614e-09
-910.0,-6.627818e-08,4.662703e-09
-915.0,-6.761117e-08,5.319087e-09
-920.0,-6.842785e-08,4.602282e-09
-925.0,-6.876714e-08,1.125468e-09
-930.0,-7.011329e-08,3.522315e-09
-935.0,-6.978375e-08,6.082286e-10
-940.0,-6.940346e-08,2.143808e-09
-945.0,-7.053934e-08,5.743834e-10
-950.0,-7.160178e-08,6.372599e-10
-955.0,-7.155403e-08,1.052833e-09
-960.0,-7.1739e-08,1.89824e-09
-965.0,-7.416768e-08,2.817488e-09
-970.0,-7.334127e-08,1.526316e-09
-975.0,-7.423763e-08,7.93863e-10
-980.0,-7.542475e-08,1.355593e-09
-985.0,-7.580292e-08,9.631408e-10
-990.0,-7.607809e-08,5.641195e-10
-995.0,-7.776169e-08,1.644539e-09
-1000.0,-7.713334e-08,2.528265e-09
